,date,arrival,cargo,time,flight,status,statusCode,destination
1,2023-12-25,False,True,01:35,"[{'no': '7L 621', 'airline': 'AZG'}]",Dep 14:53,,GYD
2,2023-12-25,False,True,01:35,"[{'no': '7L 692', 'airline': 'AZG'}]",Cancelled,,GYD
3,2023-12-25,False,True,02:20,"[{'no': '5X 169', 'airline': 'UPS'}]",Dep 02:13,,SIN
4,2023-12-25,False,True,02:30,"[{'no': 'EY 948', 'airline': 'ETD'}]",Dep 07:23,,AUH
5,2023-12-25,False,True,02:40,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 15:44,,ANC
6,2023-12-25,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:58,,NRT
7,2023-12-25,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:35,,ICN
8,2023-12-25,False,True,03:25,"[{'no': 'BR 6530', 'airline': 'EVA'}]",Dep 05:03,,TPE
9,2023-12-25,False,True,03:45,"[{'no': 'SV 983', 'airline': 'SVA'}]",Dep 10:17,,RUH
10,2023-12-25,False,True,04:35,"[{'no': 'QR 8415', 'airline': 'QTR'}]",Cancelled,,DOH
11,2023-12-25,False,True,05:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 08:40,,ANC
12,2023-12-25,False,True,05:00,"[{'no': '3S 590', 'airline': 'BOX'}]",Dep 07:54,,CVG
13,2023-12-25,False,True,05:40,"[{'no': 'EK 9285', 'airline': 'UAE'}]",Dep 05:43,,DXB
14,2023-12-25,False,True,06:45,"[{'no': 'LD 3782', 'airline': 'AHK'}]",Dep 07:07,,PVG
15,2023-12-25,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Dep 07:14,,LEJ
16,2023-12-25,False,True,06:55,"[{'no': 'CX 3117', 'airline': 'CPA'}]",Dep 07:15,,DEL
17,2023-12-25,False,True,07:05,"[{'no': 'CI 5828', 'airline': 'CAL'}]",Dep 11:13,,TPE
18,2023-12-25,False,True,07:15,"[{'no': '5Y 8765', 'airline': 'GTI'}]",Dep 07:14,,ANC
19,2023-12-25,False,True,07:55,"[{'no': 'CX 098', 'airline': 'CPA'}]",Dep 08:39,,JFK
20,2023-12-25,False,True,08:10,"[{'no': 'PO 786', 'airline': 'PAC'}]",Dep 08:27,,ANC
21,2023-12-25,False,True,08:25,"[{'no': '3S 508', 'airline': 'BOX'}]",Dep 08:56,,NRT
22,2023-12-25,False,True,08:40,"[{'no': 'EK 9789', 'airline': 'UAE'}]",Dep 08:49,,DWC
23,2023-12-25,False,True,09:00,"[{'no': 'K4 617', 'airline': 'CKS'}]",Dep 21:48,,ANC
24,2023-12-25,False,True,09:35,"[{'no': 'D0 039', 'airline': 'DHK'}]",Dep 16:27,,ALA
25,2023-12-25,False,True,09:35,"[{'no': 'EK 9827', 'airline': 'UAE'}]",Dep 09:37,,DXB
26,2023-12-25,False,True,09:45,"[{'no': 'GH 1187', 'airline': 'IGT'}]",Dep 11:32,,DEL
27,2023-12-25,False,True,10:40,"[{'no': 'CX 2041', 'airline': 'CPA'}]",Dep 10:42,,MAA
28,2023-12-25,False,True,11:45,"[{'no': 'CV 5161', 'airline': 'CLX'}]",Dep 17:16,,ANC
29,2023-12-25,False,True,11:50,"[{'no': '5Y 8230', 'airline': 'GTI'}]",Dep 13:34,,ANC
30,2023-12-25,False,True,12:25,"[{'no': 'QR 8407', 'airline': 'QTR'}]",Dep 12:44,,DOH
31,2023-12-25,False,True,12:35,"[{'no': 'RH 356', 'airline': 'HKC'}]",Dep 13:32,,DWC
32,2023-12-25,False,True,13:20,"[{'no': 'KE 9314', 'airline': 'KAL'}]",Dep 18:58,,ICN
33,2023-12-25,False,True,13:45,"[{'no': 'SV 971', 'airline': 'SVA'}]",Cancelled,,RUH
34,2023-12-25,False,True,13:45,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Cancelled,,DWC
35,2023-12-25,False,True,14:15,"[{'no': 'KZ 5206', 'airline': 'NCA'}]",Dep 14:23,,NRT
36,2023-12-25,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:44,,CDG
37,2023-12-25,False,True,15:20,"[{'no': '5X 055', 'airline': 'UPS'}]",Dep 16:58,,ANC
38,2023-12-25,False,True,15:35,"[{'no': '6E 8851', 'airline': 'IGO'}]",Cancelled,,CCU
39,2023-12-25,False,True,15:55,"[{'no': 'TK 6391', 'airline': 'THY'}]",Dep 17:27,,IST
40,2023-12-25,False,True,16:05,"[{'no': 'CX 045', 'airline': 'CPA'}]",Dep 15:57,,BOM
41,2023-12-25,False,True,16:25,"[{'no': '5Y 8012', 'airline': 'GTI'}]",Dep 20:42 (26/12/2023),,ANC
42,2023-12-25,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:30,,TPE
43,2023-12-25,False,True,16:45,"[{'no': 'KE 312', 'airline': 'KAL'}]",Dep 20:15,,ICN
44,2023-12-25,False,True,16:50,"[{'no': '5C 852', 'airline': 'ICL'}]",Dep 08:19 (26/12/2023),,TLV
45,2023-12-25,False,True,17:00,"[{'no': 'SG 7185', 'airline': 'SEJ'}]",Cancelled,,CCU
46,2023-12-25,False,True,17:00,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 17:01,,LEJ
47,2023-12-25,False,True,17:05,"[{'no': 'F5 2243', 'airline': 'ATG'}]",Dep 18:05,,DWC
48,2023-12-25,False,True,17:05,"[{'no': 'F5 8834', 'airline': 'ATG'}]",Dep 18:32,,DWC
49,2023-12-25,False,True,17:30,"[{'no': 'ET 3685', 'airline': 'ETH'}]",Dep 18:03,,ADD
50,2023-12-25,False,True,17:30,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 18:41,,TPE
51,2023-12-25,False,True,17:45,"[{'no': 'CV 5931', 'airline': 'CLX'}]",Dep 19:35,,ANC
52,2023-12-25,False,True,18:30,"[{'no': 'D0 001', 'airline': 'DHK'}]",Dep 18:25,,NGO
53,2023-12-25,False,True,19:30,"[{'no': '7L 148', 'airline': 'AZG'}]",Cancelled,,GYD
54,2023-12-25,False,True,19:55,"[{'no': 'QR 8025', 'airline': 'QTR'}]",Dep 20:12,,DOH
55,2023-12-25,False,True,20:00,"[{'no': 'X6 252', 'airline': 'CHZ'}]",Dep 20:13,,DWC
56,2023-12-25,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 20:20,,ANC
57,2023-12-25,False,True,20:40,"[{'no': 'EK 9841', 'airline': 'UAE'}]",Dep 07:05 (26/12/2023),,DWC
58,2023-12-25,False,True,20:45,"[{'no': '5X 1939', 'airline': 'UPS'}]",Dep 20:55,,ANC
59,2023-12-25,False,True,20:55,"[{'no': 'CX 3250', 'airline': 'CPA'}]",Dep 23:47,,CGO
60,2023-12-25,False,True,21:05,"[{'no': '5Y 8692', 'airline': 'GTI'}]",Dep 21:05,,ANC
61,2023-12-25,False,True,21:10,"[{'no': 'EY 926', 'airline': 'ETD'}]",Dep 20:48,,AUH
62,2023-12-25,False,True,21:15,"[{'no': 'SV 3961', 'airline': 'SVA'}]",Dep 21:45,,RUH
63,2023-12-25,False,True,21:15,"[{'no': 'GG 9520', 'airline': 'KYE'}]",Cancelled,,ANC
64,2023-12-25,False,True,21:45,"[{'no': '3S 520', 'airline': 'BOX'}]",Dep 21:50,,CVG
65,2023-12-25,False,True,22:00,"[{'no': 'CV 7331', 'airline': 'CLX'}]",Dep 23:53,,ASB
66,2023-12-25,False,True,22:10,"[{'no': 'CX 3262', 'airline': 'CPA'}]",Dep 01:09 (26/12/2023),,CKG
67,2023-12-25,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 21:46,,MEM
68,2023-12-25,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:13,,KIX
69,2023-12-25,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Dep 23:03,,KUL
70,2023-12-25,False,True,23:20,"[{'no': 'O3 7455', 'airline': 'CSS'}]",Cancelled,,EHU
0,2023-12-26,False,True,00:05,"[{'no': 'RH 358', 'airline': 'HKC'}]",Dep 00:15,,ALA
1,2023-12-26,False,True,00:40,"[{'no': 'CX 2023', 'airline': 'CPA'}]",Dep 00:46,,SYD
2,2023-12-26,False,True,01:00,"[{'no': 'FX 9745', 'airline': 'FDX'}]",Dep 03:49,,ANC
3,2023-12-26,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:28,,NRT
4,2023-12-26,False,True,02:30,"[{'no': 'CX 086', 'airline': 'CPA'}]",Dep 04:33,,ANC
5,2023-12-26,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:55,,NRT
6,2023-12-26,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:49,,NRT
7,2023-12-26,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 03:04,,TPE
8,2023-12-26,False,True,03:20,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:37,,SIN
9,2023-12-26,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:28,,PEK
10,2023-12-26,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 04:08,,ICN
11,2023-12-26,False,True,03:25,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 03:27,,ICN
12,2023-12-26,False,True,03:25,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 05:57,,CTU
13,2023-12-26,False,True,03:30,"[{'no': 'LD 204', 'airline': 'AHK'}]",Dep 03:29,,KIX
14,2023-12-26,False,True,03:30,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:42,,BKK
15,2023-12-26,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 03:45,,MNL
16,2023-12-26,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 04:13,,BKK
17,2023-12-26,False,True,03:45,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 03:39,,NRT
18,2023-12-26,False,True,03:45,"[{'no': 'LD 216', 'airline': 'AHK'}]",Dep 03:58,,NGO
19,2023-12-26,False,True,03:45,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 03:48,,SGN
20,2023-12-26,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 04:04,,SZB
21,2023-12-26,False,True,03:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 03:53,,PVG
22,2023-12-26,False,True,03:50,"[{'no': 'BR 6522', 'airline': 'EVA'}]",Dep 04:02,,TPE
23,2023-12-26,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 04:25,,LAX
24,2023-12-26,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 04:41,,PEN
25,2023-12-26,False,True,04:14,"[{'no': 'ET 3717', 'airline': 'ETH'}]",Dep 12:35,,LGG
26,2023-12-26,False,True,04:20,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:30,,TPE
27,2023-12-26,False,True,04:20,"[{'no': '3S 517', 'airline': 'BOX'}]",Dep 04:23,,LEJ
28,2023-12-26,False,True,04:25,"[{'no': 'ES 738', 'airline': 'DHX'}]",Dep 05:02,,BLR
29,2023-12-26,False,True,05:35,"[{'no': 'D0 513', 'airline': 'DHK'}]",Dep 05:33,,DXB
30,2023-12-26,False,True,05:35,"[{'no': 'ES 724', 'airline': 'DHX'}]",Dep 05:44,,BAH
31,2023-12-26,False,True,05:45,"[{'no': 'QR 8059', 'airline': 'QTR'}]",Dep 05:35,,DOH
32,2023-12-26,False,True,06:00,"[{'no': 'QY 547', 'airline': 'BCS'}]",Dep 06:21,,ALA
33,2023-12-26,False,True,06:25,"[{'no': 'RH 331', 'airline': 'HKC'}]",Dep 07:48,,BKK
34,2023-12-26,False,True,06:30,"[{'no': '3S 522', 'airline': 'BOX'}]",Dep 06:29,,NRT
35,2023-12-26,False,True,06:30,"[{'no': 'EK 9821', 'airline': 'UAE'}]",Dep 06:33,,DWC
36,2023-12-26,False,True,06:45,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 06:40,,DEL
37,2023-12-26,False,True,06:50,"[{'no': 'CX 3258', 'airline': 'CPA'}]",Dep 10:55,,PVG
38,2023-12-26,False,True,07:00,"[{'no': 'K4 251', 'airline': 'CKS'}]",Dep 13:54,,ANC
39,2023-12-26,False,True,07:00,"[{'no': 'N8 510', 'airline': 'NCR'}]",Dep 17:31,,DWC
40,2023-12-26,False,True,07:00,"[{'no': 'K4 613', 'airline': 'CKS'}]",Dep 08:19,,ANC
41,2023-12-26,False,True,07:00,"[{'no': 'D0 035', 'airline': 'DHK'}]",Dep 06:54,,ALA
42,2023-12-26,False,True,07:05,"[{'no': 'FX 5217', 'airline': 'FDX'}]",Dep 06:39,,LGG
43,2023-12-26,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Cancelled,,PVG
44,2023-12-26,False,True,07:45,"[{'no': 'MS 510', 'airline': 'MSR'}]",Cancelled,,BKK
45,2023-12-26,False,True,07:50,"[{'no': 'SV 989', 'airline': 'SVA'}]",Dep 14:07,,RUH
46,2023-12-26,False,True,08:30,"[{'no': 'EK 9833', 'airline': 'UAE'}]",Dep 08:44,,DWC
47,2023-12-26,False,True,09:00,"[{'no': 'PO 786', 'airline': 'PAC'}]",Dep 09:10,,LAX
48,2023-12-26,False,True,09:10,"[{'no': 'K4 285', 'airline': 'CKS'}]",Dep 09:51,,LAX
49,2023-12-26,False,True,09:30,"[{'no': 'PO 8196', 'airline': 'PAC'}]",Dep 14:11 (27/12/2023),,ANC
50,2023-12-26,False,True,10:05,"[{'no': 'K4 717', 'airline': 'CKS'}]",Dep 16:05,,ICN
51,2023-12-26,False,True,10:10,"[{'no': 'AK 8011', 'airline': 'AXM'}]",Dep 11:09,,KUL
52,2023-12-26,False,True,10:15,"[{'no': 'EK 9881', 'airline': 'UAE'}]",Dep 10:18,,DWC
53,2023-12-26,False,True,10:30,"[{'no': 'RH 368', 'airline': 'HKC'}]",Dep 13:08,,ALA
54,2023-12-26,False,True,10:30,"[{'no': '7L 692', 'airline': 'AZG'}]",Dep 11:21,,GYD
55,2023-12-26,False,True,10:45,"[{'no': '3S 582', 'airline': 'BOX'}]",Dep 11:07,,CVG
56,2023-12-26,False,True,11:15,"[{'no': 'EK 9883', 'airline': 'UAE'}]",Dep 11:26,,DWC
57,2023-12-26,False,True,11:20,"[{'no': '5X 003', 'airline': 'UPS'}]",Dep 11:00,,DXB
58,2023-12-26,False,True,11:55,"[{'no': 'CX 036', 'airline': 'CPA'}]",Dep 13:45,,KIX
59,2023-12-26,False,True,12:00,"[{'no': '5Y 617', 'airline': 'GTI'}]",Dep 12:04,,ICN
60,2023-12-26,False,True,12:45,"[{'no': '5Y 8050', 'airline': 'GTI'}]",Dep 13:25,,ANC
61,2023-12-26,False,True,13:00,"[{'no': 'MB 620', 'airline': 'MNB'}]",Dep 14:34,,CRZ
62,2023-12-26,False,True,13:05,"[{'no': 'D4 701', 'airline': 'GEL'}]",Dep 12:54,,KGF
63,2023-12-26,False,True,13:05,"[{'no': 'CX 3247', 'airline': 'CPA'}]",Dep 16:31,,DAC
64,2023-12-26,False,True,13:50,"[{'no': '5X 067', 'airline': 'UPS'}]",Delayed,,ANC
65,2023-12-26,False,True,14:35,"[{'no': 'ET 3229', 'airline': 'ETH'}]",Cancelled,,ADD
66,2023-12-26,False,True,14:40,"[{'no': 'OZ 968', 'airline': 'AAR'}]",Dep 19:48,,ICN
67,2023-12-26,False,True,14:45,"[{'no': '2C 611', 'airline': 'CMA'}]",Dep 14:57,,CDG
68,2023-12-26,False,True,14:50,"[{'no': 'CX 084', 'airline': 'CPA'}]",Dep 16:51,,ANC
69,2023-12-26,False,True,15:20,"[{'no': 'RH 9491', 'airline': 'HKC'}]",Dep 16:41,,ALA
70,2023-12-26,False,True,15:30,"[{'no': '6E 8046', 'airline': 'IGO'}]",Cancelled,,CCU
71,2023-12-26,False,True,16:10,"[{'no': '5X 166', 'airline': 'UPS'}]",Dep 16:24,,SIN
72,2023-12-26,False,True,16:35,"[{'no': 'FX 014', 'airline': 'FDX'}]",Dep 16:27,,TPE
73,2023-12-26,False,True,16:55,"[{'no': 'CX 026', 'airline': 'CPA'}]",Dep 16:54,,TPE
74,2023-12-26,False,True,16:55,"[{'no': '3S 519', 'airline': 'BOX'}]",Dep 17:00,,LEJ
75,2023-12-26,False,True,17:05,"[{'no': 'EK 9837', 'airline': 'UAE'}]",Dep 17:17,,DWC
76,2023-12-26,False,True,17:15,"[{'no': 'K4 703', 'airline': 'CKS'}]",Dep 20:24,,ICN
77,2023-12-26,False,True,17:15,"[{'no': 'KE 8314', 'airline': 'KAL'}]",Dep 17:34,,ICN
78,2023-12-26,False,True,17:30,"[{'no': '5X 061', 'airline': 'UPS'}]",Dep 17:24,,TPE
79,2023-12-26,False,True,17:30,"[{'no': 'EK 9839', 'airline': 'UAE'}]",Dep 08:53 (27/12/2023),,DWC
80,2023-12-26,False,True,18:00,"[{'no': 'WW 862', 'airline': 'KXP'}]",Dep 17:45,,KUL
81,2023-12-26,False,True,18:25,"[{'no': 'LH 8475', 'airline': 'GEC'}]",Cancelled,,DWC
82,2023-12-26,False,True,18:30,"[{'no': '7L 422', 'airline': 'AZG'}]",Cancelled,,DWC
83,2023-12-26,False,True,19:15,"[{'no': 'D0 003', 'airline': 'DHK'}]",Dep 02:12 (27/12/2023),,NGO
84,2023-12-26,False,True,20:00,"[{'no': 'HC 511', 'airline': 'HGO'}]",Dep 20:05,,MCT
85,2023-12-26,False,True,20:10,"[{'no': 'CI 5822', 'airline': 'CAL'}]",Dep 20:27,,TPE
86,2023-12-26,False,True,20:15,"[{'no': 'EK 9785', 'airline': 'UAE'}]",Dep 20:07,,DWC
87,2023-12-26,False,True,20:20,"[{'no': '5X 063', 'airline': 'UPS'}]",Dep 20:15,,ANC
88,2023-12-26,False,True,20:45,"[{'no': '5X 1939', 'airline': 'UPS'}]",Dep 20:35,,ANC
89,2023-12-26,False,True,21:00,"[{'no': 'QR 8844', 'airline': 'QTR'}]",Dep 20:44,,LAX
90,2023-12-26,False,True,21:10,"[{'no': 'CX 2033', 'airline': 'CPA'}]",Dep 21:20,,MAA
91,2023-12-26,False,True,21:15,"[{'no': '5Y 8131', 'airline': 'GTI'}]",Dep 00:30 (27/12/2023),,DEL
92,2023-12-26,False,True,21:40,"[{'no': 'CX 3260', 'airline': 'CPA'}]",Dep 21:52,,CKG
93,2023-12-26,False,True,21:45,"[{'no': '3S 506', 'airline': 'BOX'}]",Dep 21:48,,CVG
94,2023-12-26,False,True,21:55,"[{'no': 'SV 981', 'airline': 'SVA'}]",Cancelled,,RUH
95,2023-12-26,False,True,22:05,"[{'no': 'CX 2086', 'airline': 'CPA'}]",Dep 22:10,,MIA
96,2023-12-26,False,True,22:10,"[{'no': 'CX 2058', 'airline': 'CPA'}]",Dep 22:18,,XMN
97,2023-12-26,False,True,22:15,"[{'no': 'FX 5986', 'airline': 'FDX'}]",Dep 21:45,,MEM
98,2023-12-26,False,True,22:20,"[{'no': 'FX 5391', 'airline': 'FDX'}]",Dep 22:18,,KIX
99,2023-12-26,False,True,22:35,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Dep 00:23 (27/12/2023),,AUH
100,2023-12-26,False,True,22:35,"[{'no': 'LH 8463', 'airline': 'GEC'}]",Dep 22:42,,FRA
101,2023-12-26,False,True,23:00,"[{'no': 'AK 8579', 'airline': 'AXM'}]",Cancelled,,KUL
102,2023-12-26,False,True,23:00,"[{'no': '7L 247', 'airline': 'AZG'}]",Dep 07:49 (27/12/2023),,GYD
103,2023-12-26,False,True,23:00,"[{'no': '7L 8115', 'airline': 'AZG'}]",Dep 21:37 (27/12/2023),,ANC
104,2023-12-26,False,True,23:05,"[{'no': 'TH 6821', 'airline': 'RMY'}]",Cancelled,,KUL
105,2023-12-26,False,True,23:10,"[{'no': 'CX 050', 'airline': 'CPA'}]",Dep 01:16 (27/12/2023),,PVG
106,2023-12-26,False,True,23:20,"[{'no': 'O3 7455', 'airline': 'CSS'}]",Cancelled,,EHU
0,2023-12-27,False,True,00:05,"[{'no': 'QR 8411', 'airline': 'QTR'}]",Dep 23:43 (26/12/2023),,DOH
1,2023-12-27,False,True,00:30,"[{'no': 'EY 9858', 'airline': 'ETD'}]",Cancelled,,AUH
2,2023-12-27,False,True,01:00,"[{'no': 'BR 6090', 'airline': 'EVA'}]",Cancelled,,TPE
3,2023-12-27,False,True,01:15,"[{'no': 'CX 006', 'airline': 'CPA'}]",Dep 01:46,,NRT
4,2023-12-27,False,True,02:30,"[{'no': 'CX 2090', 'airline': 'CPA'}]",Dep 02:40,,LAX
5,2023-12-27,False,True,02:35,"[{'no': 'EK 9823', 'airline': 'UAE'}]",Dep 02:25,,DWC
6,2023-12-27,False,True,02:40,"[{'no': 'NH 8512', 'airline': 'ANA'}]",Dep 02:34,,NRT
7,2023-12-27,False,True,02:45,"[{'no': 'KZ 202', 'airline': 'NCA'}]",Dep 02:56,,NRT
8,2023-12-27,False,True,03:00,"[{'no': 'CI 5836', 'airline': 'CAL'}]",Dep 03:47,,TPE
9,2023-12-27,False,True,03:20,"[{'no': 'LD 327', 'airline': 'AHK'}]",Dep 03:36,,SIN
10,2023-12-27,False,True,03:20,"[{'no': 'LD 768', 'airline': 'AHK'}]",Dep 03:44,,PEK
11,2023-12-27,False,True,03:20,"[{'no': 'KE 314', 'airline': 'KAL'}]",Dep 03:11,,ICN
12,2023-12-27,False,True,03:25,"[{'no': 'LD 128', 'airline': 'AHK'}]",Dep 03:24,,ICN
13,2023-12-27,False,True,03:25,"[{'no': 'LD 720', 'airline': 'AHK'}]",Dep 03:26,,CTU
14,2023-12-27,False,True,03:25,"[{'no': 'BR 6538', 'airline': 'EVA'}]",Dep 03:25,,TPE
15,2023-12-27,False,True,03:30,"[{'no': 'LD 204', 'airline': 'AHK'}]",Dep 03:35,,KIX
16,2023-12-27,False,True,03:30,"[{'no': '8K 526', 'airline': 'KMI'}]",Dep 03:56,,BKK
17,2023-12-27,False,True,03:40,"[{'no': 'LD 457', 'airline': 'AHK'}]",Dep 03:54,,MNL
18,2023-12-27,False,True,03:40,"[{'no': 'LD 831', 'airline': 'AHK'}]",Dep 04:10,,BKK
19,2023-12-27,False,True,03:45,"[{'no': 'LD 208', 'airline': 'AHK'}]",Dep 04:03,,NRT
20,2023-12-27,False,True,03:45,"[{'no': 'LD 216', 'airline': 'AHK'}]",Dep 03:57,,NGO
21,2023-12-27,False,True,03:45,"[{'no': 'LD 561', 'airline': 'AHK'}]",Dep 03:53,,SGN
22,2023-12-27,False,True,03:45,"[{'no': 'TH 3508', 'airline': 'RMY'}]",Dep 04:10,,SZB
23,2023-12-27,False,True,03:50,"[{'no': 'LD 782', 'airline': 'AHK'}]",Dep 03:56,,PVG
24,2023-12-27,False,True,03:50,"[{'no': 'WW 866', 'airline': 'KXP'}]",Dep 03:12,,KUL
25,2023-12-27,False,True,04:00,"[{'no': 'PO 916', 'airline': 'PAC'}]",Dep 04:24,,LAX
26,2023-12-27,False,True,04:00,"[{'no': 'LD 391', 'airline': 'AHK'}]",Dep 04:04,,PEN
27,2023-12-27,False,True,04:15,"[{'no': '3S 543', 'airline': 'BOX'}]",Dep 04:12,,SIN
28,2023-12-27,False,True,04:20,"[{'no': 'LD 680', 'airline': 'AHK'}]",Dep 04:21,,TPE
29,2023-12-27,False,True,04:25,"[{'no': 'ES 736', 'airline': 'DHX'}]",Dep 04:35,,BLR
30,2023-12-27,False,True,04:30,"[{'no': '7L 1148', 'airline': 'AZG'}]",Dep 10:54,,GYD
31,2023-12-27,False,True,05:00,"[{'no': 'CX 096', 'airline': 'CPA'}]",Dep 05:22,,ANC
32,2023-12-27,False,True,05:35,"[{'no': 'D0 515', 'airline': 'DHK'}]",Dep 05:43,,DXB
33,2023-12-27,False,True,05:35,"[{'no': 'ES 722', 'airline': 'DHX'}]",Dep 05:37,,BAH
34,2023-12-27,False,True,05:55,"[{'no': 'D0 894', 'airline': 'DHK'}]",Cancelled,,ALA
35,2023-12-27,False,True,06:00,"[{'no': 'QY 549', 'airline': 'BCS'}]",Cancelled,,ALA
36,2023-12-27,False,True,06:05,"[{'no': 'SQ 7871', 'airline': 'SIA'}]",Dep 17:28 (29/12/2023),,SIN
37,2023-12-27,False,True,06:30,"[{'no': '3S 522', 'airline': 'BOX'}]",Dep 06:21,,NRT
38,2023-12-27,False,True,06:30,"[{'no': '7L 648', 'airline': 'AZG'}]",Dep 01:05 (28/12/2023),,GYD
39,2023-12-27,False,True,06:50,"[{'no': 'FX 5021', 'airline': 'FDX'}]",Dep 06:28,,LGG
40,2023-12-27,False,True,06:55,"[{'no': '3V 847', 'airline': 'TAY'}]",Dep 07:36,,LEJ
41,2023-12-27,False,True,07:00,"[{'no': 'K4 615', 'airline': 'CKS'}]",Dep 09:20,,ANC
42,2023-12-27,False,True,07:00,"[{'no': 'D0 037', 'airline': 'DHK'}]",Dep 07:09,,ALA
43,2023-12-27,False,True,07:00,"[{'no': 'CC 4102', 'airline': 'ABD'}]",Dep 07:26,,DWC
44,2023-12-27,False,True,07:00,"[{'no': 'CC 4200', 'airline': 'ABD'}]",Dep 07:10,,DWC
45,2023-12-27,False,True,07:00,"[{'no': 'CC 392', 'airline': 'ABD'}]",Dep 07:14,,DWC
46,2023-12-27,False,True,07:05,"[{'no': 'K4 253', 'airline': 'CKS'}]",Dep 06:57,,ANC
47,2023-12-27,False,True,07:10,"[{'no': 'CK 264', 'airline': 'CKK'}]",Dep 06:49,,PVG
48,2023-12-27,False,True,07:15,"[{'no': '5Y 8904', 'airline': 'GTI'}]",Dep 09:01,,ANC
49,2023-12-27,False,True,07:20,"[{'no': 'OZ 970', 'airline': 'AAR'}]",Dep 15:07,,ICN
50,2023-12-27,False,True,07:30,"[{'no': 'ET 3717', 'airline': 'ETH'}]",Dep 11:29,,LGG
51,2023-12-27,False,True,07:35,"[{'no': 'QR 8407', 'airline': 'QTR'}]",Dep 07:38,,DOH
52,2023-12-27,False,True,07:45,"[{'no': '3S 593', 'airline': 'BOX'}]",Dep 08:02,,DEL
53,2023-12-27,False,True,07:55,"[{'no': 'O3 6926', 'airline': 'CSS'}]",Dep 07:27,,NGB
54,2023-12-27,False,True,08:40,"[{'no': 'CX 3095', 'airline': 'CPA'}]",Dep 08:41,,SIN
55,2023-12-27,False,True,08:40,"[{'no': 'EK 9887', 'airline': 'UAE'}]",Dep 08:49,,DWC
56,2023-12-27,False,True,08:45,"[{'no': 'CX 3068', 'airline': 'CPA'}]",Dep 09:11,,ANC
57,2023-12-27,False,True,08:55,"[{'no': 'K4 289', 'airline': 'CKS'}]",Cancelled,,NRT
58,2023-12-27,False,True,09:00,"[{'no': 'NJ 2011', 'airline': 'RCR'}]",Dep 09:20,,SHJ
59,2023-12-27,False,True,09:00,"[{'no': 'PO 790', 'airline': 'PAC'}]",Cancelled,,LAX
60,2023-12-27,False,True,09:20,"[{'no': 'OZ 952', 'airline': 'AAR'}]",Dep 13:40,,ICN
61,2023-12-27,False,True,09:30,"[{'no': '5Y 8104', 'airline': 'GTI'}]",Dep 10:46,,ANC
62,2023-12-27,False,True,09:55,"[{'no': 'CX 3241', 'airline': 'CPA'}]",Dep 10:01,,CGK
63,2023-12-27,False,True,10:05,"[{'no': 'SV 985', 'airline': 'SVA'}]",Dep 17:20,,RUH
64,2023-12-27,False,True,10:15,"[{'no': 'EK 9239', 'airline': 'UAE'}]",Dep 10:08,,DWC
