,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
179,2023-12-27T08:00:00,16.8,16.8,9.9,63.61,0,0,,,0,10.8,4.6,343,1025.3,58.7,14.1,50,0.2,1,10,Partially cloudy,partly-cloudy-day
180,2023-12-27T09:00:00,18,18,8,52.04,0,0,,0,0,5.8,5.4,40,1026,27.5,10,194,0.7,2,10,Partially cloudy,partly-cloudy-day
181,2023-12-27T10:00:00,19,19,8,48.88,0,0,,0,0,4.3,5.4,330,1026,27.5,10,432,1.6,4,10,Partially cloudy,partly-cloudy-day
182,2023-12-27T11:00:00,19.9,19.9,8,46.13,0,0,,0,0,10.8,10,1,1025.5,58.6,11.6,592,2.1,6,10,Partially cloudy,partly-cloudy-day
183,2023-12-27T12:00:00,21,21,7,40.36,0,0,,0,0,3.6,13,330,1025,27.5,10,685,2.5,7,10,Partially cloudy,partly-cloudy-day
184,2023-12-27T13:00:00,21,21,8,43.18,0,0,,0,0,4,13,310,1024,27.6,9,697,2.5,7,10,Partially cloudy,partly-cloudy-day
185,2023-12-27T14:00:00,21.1,21.1,8.9,45.59,0,0,,0,0,14.4,11.7,308,1023,58.6,7.5,613,2.2,6,10,Partially cloudy,partly-cloudy-day
186,2023-12-27T15:00:00,21,21,8,43.2,0,0,,0,0,4,7.6,270,1022,27.5,6,525,1.9,5,10,Partially cloudy,partly-cloudy-day
187,2023-12-27T16:00:00,20,20,7,42.93,0,0,,0,0,5.8,7.6,270,1022,27.5,6,331,1.2,3,10,Partially cloudy,partly-cloudy-day
188,2023-12-27T17:00:00,19.9,19.9,8.1,46.44,0,0,,0,0,14.4,6.5,233,1022.4,58.7,7.5,130,0.5,1,10,Partially cloudy,partly-cloudy-day
189,2023-12-27T18:00:00,20,20,9,49.16,0,0,,0,0,12.6,3.6,108.1,1022,27.5,9,24,0.1,0,10,Partially cloudy,partly-cloudy-night
190,2023-12-27T19:00:00,20,20,10,52.54,0,0,,0,0,13,5.4,80,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
191,2023-12-27T20:00:00,19.8,19.8,11.1,57.22,0,0,,0,0,14.4,5.5,2,1023.2,58.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
192,2023-12-27T21:00:00,20,20,10,52.59,0,0,,0,0,14.8,1.8,180,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
193,2023-12-27T22:00:00,19,19,11,59.8,0,0,,0,0,14.4,5.4,30,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
194,2023-12-27T23:00:00,19,19,11.1,59.98,0,0,,0,0,14.4,5.5,99,1023.5,58.7,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
196,2023-12-27T00:00:00,18,18,9,55.68,0,0,,0,0,11.5,11.1,90,1025,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
197,2023-12-27T01:00:00,18,18,10,59.54,0,0,,0,0,11.9,12.9,80,1025,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
198,2023-12-27T02:00:00,17.7,17.7,10.1,61.02,0,0,,0,0,14.4,10.1,50,1025,58.7,14.7,0,0,0,10,Partially cloudy,partly-cloudy-night
199,2023-12-27T03:00:00,17,17,10,63.41,0,0,,0,0,9.4,7.6,340,1024,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
200,2023-12-27T04:00:00,17,17,9,59.32,0,0,,0,0,9,1.8,30,1024,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
201,2023-12-27T05:00:00,16.9,16.9,10,64.09,0,0,,0,0,10.8,5.5,60,1024.1,58.7,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night
202,2023-12-27T06:00:00,17,17,10,63.41,0,0,,0,0,9.4,7.6,40,1024,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
203,2023-12-27T07:00:00,17,17,10,63.41,0,0,,0,0,7.9,5.4,110,1024,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
204,2023-12-27T08:00:00,16.8,16.8,9.9,63.61,0,0,,,0,10.8,4.6,343,1025.3,58.7,14.1,50,0.2,1,10,Partially cloudy,partly-cloudy-day
205,2023-12-27T09:00:00,18,18,8,52.04,0,0,,0,0,5.8,5.4,40,1026,27.5,10,194,0.7,2,10,Partially cloudy,partly-cloudy-day
206,2023-12-27T10:00:00,19,19,8,48.88,0,0,,0,0,4.3,5.4,330,1026,27.5,10,432,1.6,4,10,Partially cloudy,partly-cloudy-day
207,2023-12-27T11:00:00,19.9,19.9,8,46.13,0,0,,0,0,10.8,10,1,1025.5,58.6,11.6,592,2.1,6,10,Partially cloudy,partly-cloudy-day
208,2023-12-27T12:00:00,21,21,7,40.36,0,0,,0,0,3.6,13,330,1025,27.5,10,685,2.5,7,10,Partially cloudy,partly-cloudy-day
209,2023-12-27T13:00:00,21,21,8,43.18,0,0,,0,0,4,13,310,1024,27.6,9,697,2.5,7,10,Partially cloudy,partly-cloudy-day
210,2023-12-27T14:00:00,21.1,21.1,8.9,45.59,0,0,,0,0,14.4,11.7,308,1023,58.6,7.5,613,2.2,6,10,Partially cloudy,partly-cloudy-day
211,2023-12-27T15:00:00,21,21,8,43.2,0,0,,0,0,4,7.6,270,1022,27.5,6,525,1.9,5,10,Partially cloudy,partly-cloudy-day
212,2023-12-27T16:00:00,20,20,7,42.93,0,0,,0,0,5.8,7.6,270,1022,27.5,6,331,1.2,3,10,Partially cloudy,partly-cloudy-day
213,2023-12-27T17:00:00,19.9,19.9,8.1,46.44,0,0,,0,0,14.4,6.5,233,1022.4,58.7,7.5,130,0.5,1,10,Partially cloudy,partly-cloudy-day
214,2023-12-27T18:00:00,20,20,9,49.16,0,0,,0,0,12.6,3.6,108.1,1022,27.5,9,24,0.1,0,10,Partially cloudy,partly-cloudy-night
215,2023-12-27T19:00:00,20,20,10,52.54,0,0,,0,0,13,5.4,80,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
216,2023-12-27T20:00:00,19.8,19.8,11.1,57.22,0,0,,0,0,14.4,5.5,2,1023.2,58.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
217,2023-12-27T21:00:00,20,20,10,52.59,0,0,,0,0,14.8,1.8,180,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
218,2023-12-27T22:00:00,19,19,11,59.8,0,0,,0,0,14.4,5.4,30,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
219,2023-12-27T23:00:00,19,19,11.1,59.98,0,0,,0,0,14.4,5.5,99,1023.5,58.7,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
220,2023-12-28T00:00:00,20,20,9,49.2,0,0,,0,0,18,11.1,100,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
221,2023-12-28T01:00:00,20,20,13,64.1,0,0,,0,0,15.8,11.1,90,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
222,2023-12-28T02:00:00,19.1,19.1,12.1,63.74,0,0,,0,0,10.8,8.2,64,1022.4,58.7,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night
223,2023-12-28T03:00:00,19,19,13,68.17,0,0,,0,0,15.8,12.9,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
224,2023-12-28T04:00:00,19,19,13,68.18,0,0,,0,0,14.4,7.5,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
225,2023-12-28T05:00:00,18.9,18.9,13.8,72.48,0,0,,0,0,10.1,11,75,1022.2,58.6,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
226,2023-12-28T06:00:00,19,19,14,72.78,0,0,,0,0,11.2,9.3,100,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
227,2023-12-28T07:00:00,19,19,12,63.88,0,0,,0,0,9.7,12.9,70,1022,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
228,2023-12-28T08:00:00,19.1,19.1,11.9,63.16,0,0,,,0,14.4,11.7,35,1023.5,58.6,9.5,11,0,0,10,Partially cloudy,partly-cloudy-day
229,2023-12-28T09:00:00,19,19,13,68.18,0,0,,0,0,11.9,7.6,20,1024,27.6,10,105,0.4,1,10,Partially cloudy,partly-cloudy-day
230,2023-12-28T10:00:00,21,21,13,60.26,0,0,,0,0,13.7,9.4,80,1024,27.6,10,226,0.8,2,10,Partially cloudy,partly-cloudy-day
231,2023-12-28T11:00:00,21.1,21.1,12.2,57.04,0,0,,0,0,14.4,10,346,1024.2,58.6,10.5,144,0.5,1,10,Partially cloudy,partly-cloudy-day
232,2023-12-28T12:00:00,22,22,12,53.1,0,0,,0,0,10.1,11.2,330,1023,27.5,10,120,0.4,1,10,Partially cloudy,partly-cloudy-day
233,2023-12-28T13:00:00,23,23,13,53.34,0,0,,0,0,7.2,14.7,330,1022,27.5,10,685,2.5,7,10,Partially cloudy,partly-cloudy-day
234,2023-12-28T14:00:00,22.1,22.1,12.8,55.63,0,0,,0,0,18,11.8,302,1021.3,38,6,653,2.4,7,10,Partially cloudy,partly-cloudy-day
235,2023-12-28T15:00:00,22,22,12,53.07,0,0,,0,0,6.8,9.4,270,1021,27.5,6,555,2,6,10,Partially cloudy,partly-cloudy-day
236,2023-12-28T16:00:00,22,22,11,49.69,0,0,,0,0,9.7,7.6,220,1020,27.5,8,408,1.5,4,10,Partially cloudy,partly-cloudy-day
237,2023-12-28T17:00:00,22.8,22.8,11,47.34,0,0,,0,0,18,3.7,204,1020.4,58.6,7.5,211,0.8,2,10,Partially cloudy,partly-cloudy-day
238,2023-12-28T18:00:00,22,22,12,53.12,0,0,,0,0,17.6,3.6,309,1021,27.5,8,33,0.1,0,10,Partially cloudy,partly-cloudy-night
239,2023-12-28T19:00:00,22,22,12,53.12,0,0,,0,0,18.4,5.4,160,1021,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
240,2023-12-28T20:00:00,21,21,13.9,63.95,0,0,,0,0,18,8.3,61,1021.4,53.4,9,0,0,0,10,Partially cloudy,partly-cloudy-night
241,2023-12-28T21:00:00,21,21,14,64.34,0,0,,0,0,19.1,14.7,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
242,2023-12-28T22:00:00,20,20,14,68.44,0,0,,0,0,19.4,12.9,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
243,2023-12-28T23:00:00,20.1,20.1,14.1,68.34,0,0,,0,0,18,12.6,80,1022.2,37.9,11,0,0,0,10,Partially cloudy,partly-cloudy-night
245,2023-12-28T00:00:00,20,20,9,49.2,0,0,,0,0,18,11.1,100,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
246,2023-12-28T01:00:00,20,20,13,64.1,0,0,,0,0,15.8,11.1,90,1023,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
247,2023-12-28T02:00:00,19.1,19.1,12.1,63.74,0,0,,0,0,10.8,8.2,64,1022.4,58.7,14.2,0,0,0,10,Partially cloudy,partly-cloudy-night
248,2023-12-28T03:00:00,19,19,13,68.17,0,0,,0,0,15.8,12.9,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
249,2023-12-28T04:00:00,19,19,13,68.18,0,0,,0,0,14.4,7.5,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
250,2023-12-28T05:00:00,18.9,18.9,13.8,72.48,0,0,,0,0,10.1,11,75,1022.2,58.6,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night
251,2023-12-28T06:00:00,19,19,14,72.78,0,0,,0,0,11.2,9.3,100,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
252,2023-12-28T07:00:00,19,19,12,63.88,0,0,,0,0,9.7,12.9,70,1022,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
253,2023-12-28T08:00:00,19.1,19.1,11.9,63.16,0,0,,,0,14.4,11.7,35,1023.5,58.6,9.5,11,0,0,10,Partially cloudy,partly-cloudy-day
254,2023-12-28T09:00:00,19,19,13,68.18,0,0,,0,0,11.9,7.6,20,1024,27.6,10,105,0.4,1,10,Partially cloudy,partly-cloudy-day
255,2023-12-28T10:00:00,21,21,13,60.26,0,0,,0,0,13.7,9.4,80,1024,27.6,10,226,0.8,2,10,Partially cloudy,partly-cloudy-day
256,2023-12-28T11:00:00,21.1,21.1,12.2,57.04,0,0,,0,0,14.4,10,346,1024.2,58.6,10.5,144,0.5,1,10,Partially cloudy,partly-cloudy-day
257,2023-12-28T12:00:00,22,22,12,53.1,0,0,,0,0,10.1,11.2,330,1023,27.5,10,120,0.4,1,10,Partially cloudy,partly-cloudy-day
258,2023-12-28T13:00:00,23,23,13,53.34,0,0,,0,0,7.2,14.7,330,1022,27.5,10,685,2.5,7,10,Partially cloudy,partly-cloudy-day
259,2023-12-28T14:00:00,22.1,22.1,12.8,55.63,0,0,,0,0,18,11.8,302,1021.3,38,6,653,2.4,7,10,Partially cloudy,partly-cloudy-day
260,2023-12-28T15:00:00,22,22,12,53.07,0,0,,0,0,6.8,9.4,270,1021,27.5,6,555,2,6,10,Partially cloudy,partly-cloudy-day
261,2023-12-28T16:00:00,22,22,11,49.69,0,0,,0,0,9.7,7.6,220,1020,27.5,8,408,1.5,4,10,Partially cloudy,partly-cloudy-day
262,2023-12-28T17:00:00,22.8,22.8,11,47.34,0,0,,0,0,18,3.7,204,1020.4,58.6,7.5,211,0.8,2,10,Partially cloudy,partly-cloudy-day
263,2023-12-28T18:00:00,22,22,12,53.12,0,0,,0,0,17.6,3.6,309,1021,27.5,8,33,0.1,0,10,Partially cloudy,partly-cloudy-night
264,2023-12-28T19:00:00,22,22,12,53.12,0,0,,0,0,18.4,5.4,160,1021,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
265,2023-12-28T20:00:00,21,21,13.9,63.95,0,0,,0,0,18,8.3,61,1021.4,53.4,9,0,0,0,10,Partially cloudy,partly-cloudy-night
266,2023-12-28T21:00:00,21,21,14,64.34,0,0,,0,0,19.1,14.7,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
267,2023-12-28T22:00:00,20,20,14,68.44,0,0,,0,0,19.4,12.9,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
268,2023-12-28T23:00:00,20.1,20.1,14.1,68.34,0,0,,0,0,18,12.6,80,1022.2,37.9,11,0,0,0,10,Partially cloudy,partly-cloudy-night
269,2023-12-29T00:00:00,20,20,13,64.15,0,0,,0,0,18,11.1,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
270,2023-12-29T01:00:00,20,20,15,72.99,0,0,,0,0,17.6,7.5,30,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
271,2023-12-29T02:00:00,18.9,18.9,13.8,72.4,0,0,,0,0,18,8.2,79,1021.3,58.6,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
272,2023-12-29T03:00:00,19,19,14,72.82,0,0,,0,0,16.6,5.4,109,1021,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
273,2023-12-29T04:00:00,19,19,16,82.79,0,0,,0,0,16.2,5.4,70,1021,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
274,2023-12-29T05:00:00,18.1,18.1,15.2,82.87,0,0,,0,0,10.8,10,95,1020.5,53.5,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
275,2023-12-29T06:00:00,18,18,15,82.64,0,0,,0,0,18.4,11.1,80,1020,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
276,2023-12-29T07:00:00,19,19,15,77.64,0,0,,0,0,19.4,11.1,90,1021,27.5,9,0,0,0,10,Partially cloudy,partly-cloudy-night
277,2023-12-29T08:00:00,19.7,19.7,15.1,74.69,0,0,,0,0,10.8,12.9,90,1022.1,43.1,9.5,19,0.1,0,10,Partially cloudy,partly-cloudy-day
278,2023-12-29T09:00:00,21,21,15,68.61,0,0,,0,0,28.1,12.9,80,1023,27.5,10,69,0.2,1,10,Partially cloudy,partly-cloudy-day
279,2023-12-29T10:00:00,21,21,15,68.61,0,0,,0,0,29.9,16.5,90,1023,27.5,10,142,0.5,1,10,Partially cloudy,partly-cloudy-day
280,2023-12-29T11:00:00,21.8,21.8,14.2,62.08,0,0,,0,0,25.2,17.6,105,1022.5,58.6,11,246,0.9,2,10,Partially cloudy,partly-cloudy-day
281,2023-12-29T12:00:00,22,22,14,60.51,0,0,,0,0,31,13,100,1022,27.5,10,382,1.4,4,10,Partially cloudy,partly-cloudy-day
282,2023-12-29T13:00:00,23,23,13,53.38,0,0,,0,0,28.1,13,90,1021,27.5,10,453,1.6,5,10,Partially cloudy,partly-cloudy-day
283,2023-12-29T14:00:00,22.8,22.8,14.2,58.36,0,0,,0,0,25.2,15.5,227,1020,58.6,9,455,1.6,5,10,Partially cloudy,partly-cloudy-day
284,2023-12-29T15:00:00,22,22,15,64.53,0,0,,0,0,23.4,13,270,1019,27.5,10,287,1,3,10,Partially cloudy,partly-cloudy-day
285,2023-12-29T16:00:00,22,22,15,64.54,0,0,,0,0,22.3,5.4,300,1019,27.5,10,189,0.7,2,10,Partially cloudy,partly-cloudy-day
286,2023-12-29T17:00:00,21,21,14.2,65.02,0,0,,0,0,25.2,6.5,287,1019.3,58.7,12.6,175,0.6,2,10,Partially cloudy,partly-cloudy-day
287,2023-12-29T18:00:00,21,21,14,64.34,0,0,,0,0,22,5.4,20,1020,30,10,28,0.1,0,10,Partially cloudy,partly-cloudy-night
288,2023-12-29T19:00:00,20,20,14,68.42,0,0,,0,0,24.8,16.5,110,1020,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night
289,2023-12-29T20:00:00,20.8,20.8,13.8,64.24,0,0,,0,0,25.2,13.7,90,1020.4,80.1,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night
290,2023-12-29T21:00:00,20,20,14,68.43,0,0,,0,0,25.6,12.9,90,1021,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night
291,2023-12-29T22:00:00,20,20,14,68.41,0,0,,0,0,23.8,13,100,1021,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
292,2023-12-29T23:00:00,19.8,19.8,13.8,68.26,0,0,,0,0,21.6,15.3,65,1020.4,43.1,15.2,0,0,0,10,Partially cloudy,partly-cloudy-night
294,2023-12-29T00:00:00,20,20,13,64.15,0,0,,0,0,18,11.1,80,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
295,2023-12-29T01:00:00,20,20,15,72.99,0,0,,0,0,17.6,7.5,30,1022,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
296,2023-12-29T02:00:00,18.9,18.9,13.8,72.4,0,0,,0,0,18,8.2,79,1021.3,58.6,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
297,2023-12-29T03:00:00,19,19,14,72.82,0,0,,0,0,16.6,5.4,109,1021,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
298,2023-12-29T04:00:00,19,19,16,82.79,0,0,,0,0,16.2,5.4,70,1021,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
299,2023-12-29T05:00:00,18.1,18.1,15.2,82.87,0,0,,0,0,10.8,10,95,1020.5,53.5,10.5,0,0,0,10,Partially cloudy,partly-cloudy-night
300,2023-12-29T06:00:00,18,18,15,82.64,0,0,,0,0,18.4,11.1,80,1020,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
301,2023-12-29T07:00:00,19,19,15,77.64,0,0,,0,0,19.4,11.1,90,1021,27.5,9,0,0,0,10,Partially cloudy,partly-cloudy-night
302,2023-12-29T08:00:00,19.7,19.7,15.1,74.69,0,0,,0,0,10.8,12.9,90,1022.1,43.1,9.5,19,0.1,0,10,Partially cloudy,partly-cloudy-day
303,2023-12-29T09:00:00,21,21,15,68.61,0,0,,0,0,28.1,12.9,80,1023,27.5,10,69,0.2,1,10,Partially cloudy,partly-cloudy-day
304,2023-12-29T10:00:00,21,21,15,68.61,0,0,,0,0,29.9,16.5,90,1023,27.5,10,142,0.5,1,10,Partially cloudy,partly-cloudy-day
305,2023-12-29T11:00:00,21.8,21.8,14.2,62.08,0,0,,0,0,25.2,17.6,105,1022.5,58.6,11,246,0.9,2,10,Partially cloudy,partly-cloudy-day
306,2023-12-29T12:00:00,22,22,14,60.51,0,0,,0,0,31,13,100,1022,27.5,10,382,1.4,4,10,Partially cloudy,partly-cloudy-day
307,2023-12-29T13:00:00,23,23,13,53.38,0,0,,0,0,28.1,13,90,1021,27.5,10,453,1.6,5,10,Partially cloudy,partly-cloudy-day
308,2023-12-29T14:00:00,22.8,22.8,14.2,58.36,0,0,,0,0,25.2,15.5,227,1020,58.6,9,455,1.6,5,10,Partially cloudy,partly-cloudy-day
309,2023-12-29T15:00:00,22,22,15,64.53,0,0,,0,0,23.4,13,270,1019,27.5,10,287,1,3,10,Partially cloudy,partly-cloudy-day
310,2023-12-29T16:00:00,22,22,15,64.54,0,0,,0,0,22.3,5.4,300,1019,27.5,10,189,0.7,2,10,Partially cloudy,partly-cloudy-day
311,2023-12-29T17:00:00,21,21,14.2,65.02,0,0,,0,0,25.2,6.5,287,1019.3,58.7,12.6,175,0.6,2,10,Partially cloudy,partly-cloudy-day
312,2023-12-29T18:00:00,21,21,14,64.34,0,0,,0,0,22,5.4,20,1020,30,10,28,0.1,0,10,Partially cloudy,partly-cloudy-night
313,2023-12-29T19:00:00,20,20,14,68.42,0,0,,0,0,24.8,16.5,110,1020,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night
314,2023-12-29T20:00:00,20.8,20.8,13.8,64.24,0,0,,0,0,25.2,13.7,90,1020.4,80.1,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night
315,2023-12-29T21:00:00,20,20,14,68.43,0,0,,0,0,25.6,12.9,90,1021,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night
316,2023-12-29T22:00:00,20,20,14,68.41,0,0,,0,0,23.8,13,100,1021,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
317,2023-12-29T23:00:00,19.8,19.8,13.8,68.26,0,0,,0,0,21.6,15.3,65,1020.4,43.1,15.2,0,0,0,10,Partially cloudy,partly-cloudy-night
318,2023-12-30T00:00:00,20,20,14,68.43,0,0,,0,0,19.8,9.4,90,1020,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
319,2023-12-30T01:00:00,20,20,13,64.13,0,0,,0,0,17.6,11.1,80,1020,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
320,2023-12-30T02:00:00,19.8,19.8,12,60.54,0,0,,0,0,21.6,15.3,64,1019.4,43,16.7,0,0,0,10,Partially cloudy,partly-cloudy-night
321,2023-12-30T03:00:00,19,19,13,68.23,0,0,,0,0,14,14.7,80,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
322,2023-12-30T04:00:00,19,19,14,72.81,0,0,,0,0,14.4,11.1,60,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
323,2023-12-30T05:00:00,18.7,18.7,13.8,73.24,0,0,,0,0,18,7.3,2,1018.5,43,15.2,0,0,0,10,Partially cloudy,partly-cloudy-night
324,2023-12-30T06:00:00,18,18,13,72.63,0,0,,0,0,14.8,9.4,50,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
325,2023-12-30T07:00:00,18,18,13,72.63,0,0,,0,0,14.4,5.4,50,1019,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
326,2023-12-30T08:00:00,19.1,19.1,13.8,71.39,0,0,,,0,14.4,7.5,99,1019.1,53.5,13.6,42,0.2,0,10,Partially cloudy,partly-cloudy-day
327,2023-12-30T09:00:00,21,21,12,56.48,0,0,,0,0,7.9,9.4,30,1019,27.5,10,194,0.7,2,10,Partially cloudy,partly-cloudy-day
328,2023-12-30T10:00:00,21,21,13,60.27,0,0,,0,0,6.8,14.8,340,1020,27.5,10,431,1.6,4,10,Partially cloudy,partly-cloudy-day
329,2023-12-30T11:00:00,21,21,14.9,67.97,0,0,,0,0,10.8,13.4,320,1020,58.7,5.5,582,2.1,6,10,Partially cloudy,partly-cloudy-day
330,2023-12-30T12:00:00,22,22,15,64.55,0,0,,0,0,3.6,11.2,310,1019,27.5,4,637,2.3,6,10,Partially cloudy,partly-cloudy-day
331,2023-12-30T13:00:00,23,23,15,60.74,0,0,,0,0,2.9,5.4,300,1018,27.5,4,674,2.4,7,10,Partially cloudy,partly-cloudy-day
332,2023-12-30T14:00:00,23,23,15,60.85,0,0,,0,0,18,8.2,312,1017.2,58.6,3.5,671,2.4,7,10,Partially cloudy,partly-cloudy-day
333,2023-12-30T15:00:00,24,24,15,57.19,0,0,,0,0,4,5.4,300,1017,27.6,4,534,1.9,5,10,Partially cloudy,partly-cloudy-day
334,2023-12-30T16:00:00,23,23,15,60.74,0,0,,0,0,1.8,9.4,320,1017,27.6,7,400,1.4,4,10,Partially cloudy,partly-cloudy-day
335,2023-12-30T17:00:00,23,23,15.9,64.33,0,0,,0,0,18,11,317,1017.3,58.6,12.1,195,0.7,2,10,Partially cloudy,partly-cloudy-day
336,2023-12-30T18:00:00,22,22,16,68.8,0,0,,0,0,5,14.8,320,1018,27.6,10,34,0.1,0,10,Partially cloudy,partly-cloudy-night
337,2023-12-30T19:00:00,21,21,16,73.15,0,0,,0,0,4,18.3,340,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
338,2023-12-30T20:00:00,21,21,16.2,73.75,0,0,,0,0,18,11.7,352,1018.2,58.7,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night
339,2023-12-30T21:00:00,21,21,16,73.16,0,0,,0,0,2.9,5.4,320,1018,27.5,8,0,0,0,10,Partially cloudy,partly-cloudy-night
340,2023-12-30T22:00:00,21,21,17,77.93,0,0,,0,0,2.2,14.7,330,1018,27.5,7,0,0,0,10,Partially cloudy,partly-cloudy-night
341,2023-12-30T23:00:00,20.1,20.1,16.2,77.99,0,0,,0,0,18,6.3,279,1018.3,58.6,6.5,0,0,0,10,Partially cloudy,partly-cloudy-night
343,2023-12-30T00:00:00,20,20,14,68.43,0,0,,0,0,19.8,9.4,90,1020,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
344,2023-12-30T01:00:00,20,20,13,64.13,0,0,,0,0,17.6,11.1,80,1020,27.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
345,2023-12-30T02:00:00,19.8,19.8,12,60.54,0,0,,0,0,21.6,15.3,64,1019.4,43,16.7,0,0,0,10,Partially cloudy,partly-cloudy-night
346,2023-12-30T03:00:00,19,19,13,68.23,0,0,,0,0,14,14.7,80,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
347,2023-12-30T04:00:00,19,19,14,72.81,0,0,,0,0,14.4,11.1,60,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
348,2023-12-30T05:00:00,18.7,18.7,13.8,73.24,0,0,,0,0,18,7.3,2,1018.5,43,15.2,0,0,0,10,Partially cloudy,partly-cloudy-night
349,2023-12-30T06:00:00,18,18,13,72.63,0,0,,0,0,14.8,9.4,50,1018,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
350,2023-12-30T07:00:00,18,18,13,72.63,0,0,,0,0,14.4,5.4,50,1019,27.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night
351,2023-12-30T08:00:00,19.1,19.1,13.8,71.39,0,0,,,0,14.4,7.5,99,1019.1,53.5,13.6,42,0.2,0,10,Partially cloudy,partly-cloudy-day
